C,Cr,Mn,Ni,Si,CR,Hardness
0.4,1,3,0,0,3,674.226
0.4,1,3,0,0,4,674.655
0.4,1,3,0,0,5,674.77
0.4,1,3,0,0,6,674.831
0.4,1,3,0,0,7,674.867
0.4,1,3,0,0,8,674.891
0.4,1,3,0,0,9,674.907
0.4,1,3,0,0,10,674.919
0.4,1,3,0,0,20,674.961
0.4,1,3,0,0,30,674.938
0.4,1,3,0,0,40,674.952
0.4,1,3,0,0,50,674.96
0.4,10,3,0,0,1,494.388
0.4,10,3,0,0,2,494.388
0.4,10,3,0,0,3,494.388
0.4,10,3,0,0,4,494.388
0.4,10,3,0,0,5,494.388
0.4,10,3,0,0,6,494.388
0.4,10,3,0,0,7,494.388
0.4,10,3,0,0,8,494.388
0.4,10,3,0,0,9,494.388
0.4,10,3,0,0,10,494.388
0.4,10,3,0,0,20,494.388
0.4,10,3,0,0,30,494.388
0.4,10,3,0,0,40,494.388
0.4,10,3,0,0,50,494.388
0.4,0,3,5,0,1,651.092
0.4,0,3,5,0,2,651.095
0.4,0,3,5,0,3,651.095
0.4,0,3,5,0,4,651.096
0.4,0,3,5,0,5,651.05
0.4,0,3,5,0,6,651.059
0.4,0,3,5,0,7,651.065
0.4,0,3,5,0,8,651.07
0.4,0,3,5,0,9,651.073
0.4,0,3,5,0,10,651.075
0.4,0,3,5,0,20,651.087
0.4,0,3,5,0,30,651.09
0.4,0,3,5,0,40,651.092
0.4,0,3,5,0,50,651.093
0.4,1,3,5,0,1,600.757
0.4,1,3,5,0,2,600.759
0.4,1,3,5,0,3,600.759
0.4,1,3,5,0,4,600.759
0.4,1,3,5,0,5,600.759
0.4,1,3,5,0,6,600.759
0.4,1,3,5,0,7,600.76
0.4,1,3,5,0,8,600.76
0.4,1,3,5,0,9,600.76
0.4,1,3,5,0,10,600.76
0.4,1,3,5,0,20,600.76
0.4,1,3,5,0,30,600.76
0.4,1,3,5,0,40,600.76
0.4,1,3,5,0,50,600.76
0.4,10,3,5,0,1,152.711
0.4,10,3,5,0,2,152.711
0.4,10,3,5,0,3,152.711
0.4,10,3,5,0,4,152.711
0.4,10,3,5,0,5,152.711
0.4,10,3,5,0,6,152.711
0.4,10,3,5,0,7,152.711
0.4,10,3,5,0,8,152.711
0.4,10,3,5,0,9,152.711
0.4,10,3,5,0,10,152.711
0.4,10,3,5,0,20,152.711
0.4,10,3,5,0,30,152.711
0.4,10,3,5,0,40,152.711
0.4,10,3,5,0,50,152.711
0.4,0,3,10,0,1,469.344
0.4,0,3,10,0,2,469.348
0.4,0,3,10,0,3,469.349
0.4,0,3,10,0,4,469.35
0.4,0,3,10,0,5,469.35
0.4,0,3,10,0,6,469.35
0.4,0,3,10,0,7,469.351
0.4,0,3,10,0,8,469.351
0.4,0,3,10,0,9,469.351
0.4,0,3,10,0,10,469.351
0.4,0,3,10,0,20,469.352
0.4,0,3,10,0,30,469.352
0.4,0,3,10,0,40,469.352
0.4,0,3,10,0,50,469.352
0.4,1,3,10,0,1,279.248
0.4,1,3,10,0,2,279.248
0.4,1,3,10,0,3,279.248
0.4,1,3,10,0,4,279.248
0.4,1,3,10,0,5,279.248
0.4,1,3,10,0,6,279.248
0.4,1,3,10,0,7,279.248
0.4,1,3,10,0,8,279.248
0.4,1,3,10,0,9,279.248
0.4,1,3,10,0,10,279.248
0.4,1,3,10,0,20,279.248
0.4,1,3,10,0,30,279.248
0.4,1,3,10,0,40,279.248
0.4,1,3,10,0,50,279.248
0.4,10,3,10,0,1,157.158
0.4,10,3,10,0,2,157.158
0.4,10,3,10,0,3,157.158
0.4,10,3,10,0,4,157.158
0.4,10,3,10,0,5,157.158
0.4,10,3,10,0,6,157.158
0.4,10,3,10,0,7,157.158
0.4,10,3,10,0,8,157.158
0.4,10,3,10,0,9,157.158
0.4,10,3,10,0,10,157.158
0.4,10,3,10,0,20,157.158
0.4,10,3,10,0,30,157.158
0.4,10,3,10,0,40,157.158
0.4,10,3,10,0,50,157.158
0.4,0,3,0,0,1,395.711
0.4,0,3,0,0,2,501.681
0.4,0,3,0,0,3,571.166
0.4,0,3,0,0,4,593.869
0.4,0,3,0,0,5,601.622
0.4,0,3,0,0,6,605.165
0.4,0,3,0,0,7,607.167
0.4,0,3,0,0,8,608.348
0.4,0,3,0,0,9,609.006
0.4,0,3,0,0,10,609.56
0.4,0,3,0,0,20,610.973
0.4,0,3,0,0,30,611.136
0.4,0,3,0,0,40,611.193
0.4,0,3,0,0,50,611.22
0.4,1,3,0,0,1,510.368
0.4,1,3,0,0,2,585.924
0.4,1,3,0,0,3,597.575
0.4,1,3,0,0,4,600.307
0.4,1,3,0,0,5,601.398
0.4,1,3,0,0,6,601.954
0.4,1,3,0,0,7,602.308
0.4,1,3,0,0,8,602.506
0.4,1,3,0,0,9,602.712
0.4,1,3,0,0,10,602.778
0.4,1,3,0,0,20,602.979
0.4,1,3,0,0,30,603.017
0.4,1,3,0,0,40,603.032
0.4,1,3,0,0,50,603.039
0.4,10,3,0,0,1,366.352
0.4,10,3,0,0,2,366.338
0.4,10,3,0,0,3,366.343
0.4,10,3,0,0,4,366.346
0.4,10,3,0,0,5,366.347
0.4,10,3,0,0,6,366.348
0.4,10,3,0,0,7,366.349
0.4,10,3,0,0,8,366.349
0.4,10,3,0,0,9,366.35
0.4,10,3,0,0,10,366.35
0.4,10,3,0,0,20,366.351
0.4,10,3,0,0,30,366.352
0.4,10,3,0,0,40,366.352
0.4,10,3,0,0,50,366.352
0.4,0,3,5,0,1,616.717
0.4,0,3,5,0,2,617.082
0.4,0,3,5,0,3,617.124
0.4,0,3,5,0,4,617.14
0.4,0,3,5,0,5,617.148
0.4,0,3,5,0,6,617.152
0.4,0,3,5,0,7,617.155
0.4,0,3,5,0,8,617.157
0.4,0,3,5,0,9,617.158
0.4,0,3,5,0,10,617.121
0.4,0,3,5,0,20,617.147
0.4,0,3,5,0,30,617.155
0.4,0,3,5,0,40,617.159
0.4,0,3,5,0,50,617.16
0.4,1,3,5,0,1,589.741
0.4,1,3,5,0,2,589.746
0.4,1,3,5,0,3,589.748
0.4,1,3,5,0,4,589.749
0.4,1,3,5,0,5,589.749
0.4,1,3,5,0,6,589.75
0.4,1,3,5,0,7,589.75
0.4,1,3,5,0,8,589.75
0.4,1,3,5,0,9,589.75
0.4,1,3,5,0,10,589.75
0.4,1,3,5,0,20,589.751
0.4,1,3,5,0,30,589.751
0.4,1,3,5,0,40,589.751
0.4,1,3,5,0,50,589.751
0.4,10,3,5,0,1,314.407
0.4,10,3,5,0,2,314.407
0.4,10,3,5,0,3,314.407
0.4,10,3,5,0,4,314.407
0.4,10,3,5,0,5,314.407
0.4,10,3,5,0,6,314.407
0.4,10,3,5,0,7,314.407
0.4,10,3,5,0,8,314.407
0.4,10,3,5,0,9,314.407
0.4,10,3,5,0,10,314.407
0.4,10,3,5,0,20,314.407
0.4,10,3,5,0,30,314.407
0.4,10,3,5,0,40,314.407
0.4,10,3,5,0,50,314.407
0.4,0,3,10,0,1,537.775
0.4,0,3,10,0,2,537.785
0.4,0,3,10,0,3,537.789
0.4,0,3,10,0,4,537.79
0.4,0,3,10,0,5,537.791
0.4,0,3,10,0,6,537.791
0.4,0,3,10,0,7,537.792
0.4,0,3,10,0,8,537.793
0.4,0,3,10,0,9,537.793
0.4,0,3,10,0,10,537.793
0.4,0,3,10,0,20,537.794
0.4,0,3,10,0,30,537.794
0.4,0,3,10,0,40,537.794
0.4,0,3,10,0,50,537.794
0.4,1,3,10,0,1,442.329
0.4,1,3,10,0,2,442.329
0.4,1,3,10,0,3,442.329
0.4,1,3,10,0,4,442.329
0.4,1,3,10,0,5,442.329
0.4,1,3,10,0,6,442.329
0.4,1,3,10,0,7,442.329
0.4,1,3,10,0,8,442.329
0.4,1,3,10,0,9,442.329
0.4,1,3,10,0,10,442.329
0.4,1,3,10,0,20,442.329
0.4,1,3,10,0,30,442.329
0.4,1,3,10,0,40,442.329
0.4,1,3,10,0,50,442.329
0.4,10,3,10,0,1,109.706
0.4,10,3,10,0,2,109.706
0.4,10,3,10,0,3,109.706
0.4,10,3,10,0,4,109.706
0.4,10,3,10,0,5,109.706
0.4,10,3,10,0,6,109.706
0.4,10,3,10,0,7,109.706
0.4,10,3,10,0,8,109.706
0.4,10,3,10,0,9,109.706
0.4,10,3,10,0,10,109.706
0.4,10,3,10,0,20,109.706
0.4,10,3,10,0,30,109.706
0.4,10,3,10,0,40,109.706
0.4,10,3,10,0,50,109.706
0.4,0,3,0,1,1,248.486
0.4,0,3,0,1,2,280.188
0.4,0,3,0,1,3,467.58
0.4,0,3,0,1,4,540.126
0.4,0,3,0,1,5,564.75
0.4,0,3,0,1,6,575.015
0.4,0,3,0,1,7,580.478
0.4,0,3,0,1,8,583.545
0.4,0,3,0,1,9,585.57
0.4,0,3,0,1,10,586.838
0.4,0,3,0,1,20,590.163
0.4,0,3,0,1,30,590.578
0.4,0,3,0,1,40,590.714
0.4,0,3,0,1,50,590.782
0.4,1,3,0,1,1,551.094
0.4,1,3,0,1,2,595.099
0.4,1,3,0,1,3,599.607
0.4,1,3,0,1,4,600.937
0.4,1,3,0,1,5,601.413
0.4,1,3,0,1,6,601.685
0.4,1,3,0,1,7,601.816
0.4,1,3,0,1,8,601.894
0.4,1,3,0,1,9,601.943
0.4,1,3,0,1,10,601.982
0.4,1,3,0,1,20,602.082
0.4,1,3,0,1,30,602.107
0.4,1,3,0,1,40,602.084
0.4,1,3,0,1,50,602.098
0.4,10,3,0,1,1,426.8
0.4,10,3,0,1,2,426.837
0.4,10,3,0,1,3,426.853
0.4,10,3,0,1,4,426.858
0.4,10,3,0,1,5,426.861
0.4,10,3,0,1,6,426.862
0.4,10,3,0,1,7,426.864
0.4,10,3,0,1,8,426.865
0.4,10,3,0,1,9,426.865
0.4,10,3,0,1,10,426.866
0.4,10,3,0,1,20,426.867
0.4,10,3,0,1,30,426.869
0.4,10,3,0,1,40,426.869
0.4,10,3,0,1,50,426.869
0.4,0,3,5,1,1,448.3
0.4,0,3,5,1,2,564.499
0.4,0,3,5,1,3,574.435
0.4,0,3,5,1,4,576.851
0.4,0,3,5,1,5,577.713
0.4,0,3,5,1,6,578.137
0.4,0,3,5,1,7,578.356
0.4,0,3,5,1,8,578.44
0.4,0,3,5,1,9,578.531
0.4,0,3,5,1,10,578.592
0.4,0,3,5,1,20,578.785
0.4,0,3,5,1,30,578.8
0.4,0,3,5,1,40,578.813
0.4,0,3,5,1,50,578.819
0.4,1,3,5,1,1,517.489
0.4,1,3,5,1,2,517.607
0.4,1,3,5,1,3,517.613
0.4,1,3,5,1,4,517.622
0.4,1,3,5,1,5,517.626
0.4,1,3,5,1,6,517.628
0.4,1,3,5,1,7,517.63
0.4,1,3,5,1,8,517.631
0.4,1,3,5,1,9,517.631
0.4,1,3,5,1,10,517.632
0.4,1,3,5,1,20,517.635
0.4,1,3,5,1,30,517.635
0.4,1,3,5,1,40,517.636
0.4,1,3,5,1,50,517.636
0.4,10,3,5,1,1,201.917
0.4,10,3,5,1,2,201.918
0.4,10,3,5,1,3,201.918
0.4,10,3,5,1,4,201.918
0.4,10,3,5,1,5,201.918
0.4,10,3,5,1,6,201.918
0.4,10,3,5,1,7,201.918
0.4,10,3,5,1,8,201.918
0.4,10,3,5,1,9,201.918
0.4,10,3,5,1,10,201.918
0.4,10,3,5,1,20,201.918
0.4,10,3,5,1,30,201.918
0.4,10,3,5,1,40,201.918
0.4,10,3,5,1,50,201.918
0.4,0,3,10,1,1,450.341
0.4,0,3,10,1,2,454.667
0.4,0,3,10,1,3,455.154
0.4,0,3,10,1,4,455.291
0.4,0,3,10,1,5,455.346
0.4,0,3,10,1,6,455.375
0.4,0,3,10,1,7,455.389
0.4,0,3,10,1,8,455.405
0.4,0,3,10,1,9,455.392
0.4,0,3,10,1,10,455.399
0.4,0,3,10,1,20,455.42
0.4,0,3,10,1,30,455.424
0.4,0,3,10,1,40,455.426
0.4,0,3,10,1,50,455.428
0.4,1,3,10,1,1,289.037
0.4,1,3,10,1,2,289.042
0.4,1,3,10,1,3,289.043
0.4,1,3,10,1,4,289.043
0.4,1,3,10,1,5,289.044
0.4,1,3,10,1,6,289.044
0.4,1,3,10,1,7,289.044
0.4,1,3,10,1,8,289.044
0.4,1,3,10,1,9,289.044
0.4,1,3,10,1,10,289.044
0.4,1,3,10,1,20,289.044
0.4,1,3,10,1,30,289.045
0.4,1,3,10,1,40,289.045
0.4,1,3,10,1,50,289.045
0.4,10,3,10,1,1,108.694
0.4,10,3,10,1,2,108.694
0.4,10,3,10,1,3,108.694
0.4,10,3,10,1,4,108.694
0.4,10,3,10,1,5,108.694
0.4,10,3,10,1,6,108.694
0.4,10,3,10,1,7,108.694
0.4,10,3,10,1,8,108.694
0.4,10,3,10,1,9,108.694
0.4,10,3,10,1,10,108.694
0.4,10,3,10,1,20,108.694
0.4,10,3,10,1,30,108.694
0.4,10,3,10,1,40,108.694
0.4,10,3,10,1,50,108.694
0.4,0,3,0,1,1,584.61
0.4,0,3,0,1,2,584.718
0.4,0,3,0,1,3,584.738
0.4,0,3,0,1,4,584.745
0.4,0,3,0,1,5,584.749
0.4,0,3,0,1,6,584.751
0.4,0,3,0,1,7,584.752
0.4,0,3,0,1,8,584.753
0.4,0,3,0,1,9,584.711
0.4,0,3,0,1,10,584.717
0.4,0,3,0,1,20,584.739
0.4,0,3,0,1,30,584.746
0.4,0,3,0,1,40,584.749
0.4,0,3,0,1,50,584.751
0.4,1,3,0,1,1,574.749
0.4,1,3,0,1,2,574.755
0.4,1,3,0,1,3,574.757
0.4,1,3,0,1,4,574.757
0.4,1,3,0,1,5,574.722
0.4,1,3,0,1,6,574.729
0.4,1,3,0,1,7,574.734
0.4,1,3,0,1,8,574.737
0.4,1,3,0,1,9,574.74
0.4,1,3,0,1,10,574.742
0.4,1,3,0,1,20,574.751
0.4,1,3,0,1,30,574.754
0.4,1,3,0,1,40,574.755
0.4,1,3,0,1,50,574.756
0.4,10,3,0,1,1,431.815
0.4,10,3,0,1,2,431.815
0.4,10,3,0,1,3,431.815
0.4,10,3,0,1,4,431.815
0.4,10,3,0,1,5,431.815
0.4,10,3,0,1,6,431.815
0.4,10,3,0,1,7,431.815
0.4,10,3,0,1,8,431.815
0.4,10,3,0,1,9,431.815
0.4,10,3,0,1,10,431.815
0.4,10,3,0,1,20,431.815
0.4,10,3,0,1,30,431.815
0.4,10,3,0,1,40,431.815
0.4,10,3,0,1,50,431.815
0.4,0,3,5,1,1,537.494
0.4,0,3,5,1,2,537.504
0.4,0,3,5,1,3,537.508
0.4,0,3,5,1,4,537.51
0.4,0,3,5,1,5,537.51
0.4,0,3,5,1,6,537.512
0.4,0,3,5,1,7,537.512
0.4,0,3,5,1,8,537.512
0.4,0,3,5,1,9,537.513
0.4,0,3,5,1,10,537.513
0.4,0,3,5,1,20,537.514
0.4,0,3,5,1,30,537.514
0.4,0,3,5,1,40,537.514
0.4,0,3,5,1,50,537.514
0.4,1,3,5,1,1,484.01
0.4,1,3,5,1,2,484.01
0.4,1,3,5,1,3,484.01
0.4,1,3,5,1,4,484.01
0.4,1,3,5,1,5,484.01
0.4,1,3,5,1,6,484.01
0.4,1,3,5,1,7,484.01
0.4,1,3,5,1,8,484.01
0.4,1,3,5,1,9,484.01
0.4,1,3,5,1,10,484.01
0.4,1,3,5,1,20,484.01
0.4,1,3,5,1,30,484.01
0.4,1,3,5,1,40,484.01
0.4,1,3,5,1,50,484.01
0.4,10,3,5,1,1,157.368
0.4,10,3,5,1,2,157.368
0.4,10,3,5,1,3,157.368
0.4,10,3,5,1,4,157.368
0.4,10,3,5,1,5,157.368
0.4,10,3,5,1,6,157.368
0.4,10,3,5,1,7,157.368
0.4,10,3,5,1,8,157.368
0.4,10,3,5,1,9,157.368
0.4,10,3,5,1,10,157.368
0.4,10,3,5,1,20,157.368
0.4,10,3,5,1,30,157.368
0.4,10,3,5,1,40,157.368
0.4,10,3,5,1,50,157.368
0.4,0,3,10,1,1,299.166
0.4,0,3,10,1,2,299.167
0.4,0,3,10,1,3,299.167
0.4,0,3,10,1,4,299.167
0.4,0,3,10,1,5,299.167
0.4,0,3,10,1,6,299.167
0.4,0,3,10,1,7,299.167
0.4,0,3,10,1,8,299.167
0.4,0,3,10,1,9,299.167
0.4,0,3,10,1,10,299.167
0.4,0,3,10,1,20,299.167
0.4,0,3,10,1,30,299.167
0.4,0,3,10,1,40,299.167
0.4,0,3,10,1,50,299.167
0.4,1,3,10,1,1,149.3
0.4,1,3,10,1,2,149.3
0.4,1,3,10,1,3,149.3
0.4,1,3,10,1,4,149.3
0.4,1,3,10,1,5,149.3
0.4,1,3,10,1,6,149.3
0.4,1,3,10,1,7,149.3
0.4,1,3,10,1,8,149.3
0.4,1,3,10,1,9,149.3
0.4,1,3,10,1,10,149.3
0.4,1,3,10,1,20,149.3
0.4,1,3,10,1,30,149.3
0.4,1,3,10,1,40,149.3
0.4,1,3,10,1,50,149.3
0.4,10,3,10,1,1,156.262
0.4,10,3,10,1,2,156.262
0.4,10,3,10,1,3,156.262
0.4,10,3,10,1,4,156.262
0.4,10,3,10,1,5,156.262
0.4,10,3,10,1,6,156.262
0.4,10,3,10,1,7,156.262
0.4,10,3,10,1,8,156.262
0.4,10,3,10,1,9,156.262
0.4,10,3,10,1,10,156.262
0.4,10,3,10,1,20,156.262
0.4,10,3,10,1,30,156.262
0.4,10,3,10,1,40,156.262
0.4,10,3,10,1,50,156.262
0.4,0,3,0,1,1,490.915
0.4,0,3,0,1,2,491.736
0.4,0,3,0,1,3,491.848
0.4,0,3,0,1,4,491.89
0.4,0,3,0,1,5,491.915
0.4,0,3,0,1,6,491.923
0.4,0,3,0,1,7,491.927
0.4,0,3,0,1,8,491.931
0.4,0,3,0,1,9,491.933
0.4,0,3,0,1,10,491.935
0.4,0,3,0,1,20,491.942
0.4,0,3,0,1,30,491.942
0.4,0,3,0,1,40,491.915
0.4,0,3,0,1,50,491.922
0.4,1,3,0,1,1,482.125
0.4,1,3,0,1,2,482.252
0.4,1,3,0,1,3,482.279
0.4,1,3,0,1,4,482.285
0.4,1,3,0,1,5,482.288
0.4,1,3,0,1,6,482.289
0.4,1,3,0,1,7,482.29
0.4,1,3,0,1,8,482.291
0.4,1,3,0,1,9,482.291
0.4,1,3,0,1,10,482.292
0.4,1,3,0,1,20,482.265
0.4,1,3,0,1,30,482.276
0.4,1,3,0,1,40,482.281
0.4,1,3,0,1,50,482.285
0.4,10,3,0,1,1,246.678
0.4,10,3,0,1,2,246.68
0.4,10,3,0,1,3,246.68
0.4,10,3,0,1,4,246.68
0.4,10,3,0,1,5,246.68
0.4,10,3,0,1,6,246.68
0.4,10,3,0,1,7,246.68
0.4,10,3,0,1,8,246.68
0.4,10,3,0,1,9,246.68
0.4,10,3,0,1,10,246.68
0.4,10,3,0,1,20,246.681
0.4,10,3,0,1,30,246.681
0.4,10,3,0,1,40,246.681
0.4,10,3,0,1,50,246.681
0.4,0,3,5,1,1,500.108
0.4,0,3,5,1,2,500.066
0.4,0,3,5,1,3,500.081
0.4,0,3,5,1,4,500.088
0.4,0,3,5,1,5,500.092
0.4,0,3,5,1,6,500.094
0.4,0,3,5,1,7,500.096
0.4,0,3,5,1,8,500.097
0.4,0,3,5,1,9,500.098
0.4,0,3,5,1,10,500.099
0.4,0,3,5,1,20,500.102
0.4,0,3,5,1,30,500.103
0.4,0,3,5,1,40,500.104
0.4,0,3,5,1,50,500.104
0.4,1,3,5,1,1,475.391
0.4,1,3,5,1,2,475.392
0.4,1,3,5,1,3,475.392
0.4,1,3,5,1,4,475.392
0.4,1,3,5,1,5,475.392
0.4,1,3,5,1,6,475.392
0.4,1,3,5,1,7,475.392
0.4,1,3,5,1,8,475.392
0.4,1,3,5,1,9,475.392
0.4,1,3,5,1,10,475.392
0.4,1,3,5,1,20,475.393
0.4,1,3,5,1,30,475.393
0.4,1,3,5,1,40,475.393
0.4,1,3,5,1,50,475.393
0.4,10,3,5,1,1,225.558
0.4,10,3,5,1,2,225.558
0.4,10,3,5,1,3,225.558
0.4,10,3,5,1,4,225.558
0.4,10,3,5,1,5,225.558
0.4,10,3,5,1,6,225.558
0.4,10,3,5,1,7,225.558
0.4,10,3,5,1,8,225.558
0.4,10,3,5,1,9,225.558
0.4,10,3,5,1,10,225.558
0.4,10,3,5,1,20,225.558
0.4,10,3,5,1,30,225.558
0.4,10,3,5,1,40,225.558
0.4,10,3,5,1,50,225.558
0.4,0,3,10,1,1,423.32
0.4,0,3,10,1,2,423.321
0.4,0,3,10,1,3,423.321
0.4,0,3,10,1,4,423.321
0.4,0,3,10,1,5,423.321
0.4,0,3,10,1,6,423.322
0.4,0,3,10,1,7,423.322
0.4,0,3,10,1,8,423.322
0.4,0,3,10,1,9,423.322
0.4,0,3,10,1,10,423.322
0.4,0,3,10,1,20,423.322
0.4,0,3,10,1,30,423.322
0.4,0,3,10,1,40,423.322
0.4,0,3,10,1,50,423.322
0.4,1,3,10,1,1,342.023
0.4,1,3,10,1,2,342.023
0.4,1,3,10,1,3,342.023
0.4,1,3,10,1,4,342.023
0.4,1,3,10,1,5,342.023
0.4,1,3,10,1,6,342.023
0.4,1,3,10,1,7,342.023
0.4,1,3,10,1,8,342.023
0.4,1,3,10,1,9,342.023
0.4,1,3,10,1,10,342.023
0.4,1,3,10,1,20,342.023
0.4,1,3,10,1,30,342.023
0.4,1,3,10,1,40,342.023
0.4,1,3,10,1,50,342.023
0.4,10,3,10,1,1,112.038
0.4,10,3,10,1,2,112.038
0.4,10,3,10,1,3,112.038
0.4,10,3,10,1,4,112.038
0.4,10,3,10,1,5,112.038
0.4,10,3,10,1,6,112.038
0.4,10,3,10,1,7,112.038
0.4,10,3,10,1,8,112.038
0.4,10,3,10,1,9,112.038
0.4,10,3,10,1,10,112.038
0.4,10,3,10,1,20,112.038
0.4,10,3,10,1,30,112.038
0.4,10,3,10,1,40,112.038
0.4,10,3,10,1,50,112.038
0.4,0,3,0,3,1,248.473
0.4,0,3,0,3,2,251.54
0.4,0,3,0,3,3,284.464
0.4,0,3,0,3,4,337.754
0.4,0,3,0,3,5,365.598
0.4,0,3,0,3,6,377.744
0.4,0,3,0,3,7,383.551
0.4,0,3,0,3,8,386.623
0.4,0,3,0,3,9,388.504
0.4,0,3,0,3,10,389.677
0.4,0,3,0,3,20,392.327
0.4,0,3,0,3,30,392.617
0.4,0,3,0,3,40,392.699
0.4,0,3,0,3,50,392.72
0.4,1,3,0,3,1,302.553
0.4,1,3,0,3,2,392.171
0.4,1,3,0,3,3,401.13
0.4,1,3,0,3,4,402.898
0.4,1,3,0,3,5,403.543
0.4,1,3,0,3,6,403.819
0.4,1,3,0,3,7,403.968
0.4,1,3,0,3,8,404.054
0.4,1,3,0,3,9,404.109
0.4,1,3,0,3,10,404.145
0.4,1,3,0,3,20,404.237
0.4,1,3,0,3,30,404.204
0.4,1,3,0,3,40,404.208
0.4,1,3,0,3,50,404.22
0.4,10,3,0,3,1,256.567
0.4,10,3,0,3,2,256.529
0.4,10,3,0,3,3,256.505
0.4,10,3,0,3,4,256.49
0.4,10,3,0,3,5,256.496
0.4,10,3,0,3,6,256.499
0.4,10,3,0,3,7,256.501
0.4,10,3,0,3,8,256.502
0.4,10,3,0,3,9,256.503
0.4,10,3,0,3,10,256.504
0.4,10,3,0,3,20,256.506
0.4,10,3,0,3,30,256.507
0.4,10,3,0,3,40,256.508
0.4,10,3,0,3,50,256.508
0.4,0,3,5,3,1,300.853
0.4,0,3,5,3,2,361.288
0.4,0,3,5,3,3,367.072
0.4,0,3,5,3,4,368.705
0.4,0,3,5,3,5,369.287
0.4,0,3,5,3,6,369.519
0.4,0,3,5,3,7,369.666
0.4,0,3,5,3,8,369.756
0.4,0,3,5,3,9,369.81
0.4,0,3,5,3,10,369.846
0.4,0,3,5,3,20,369.952
0.4,0,3,5,3,30,369.956
0.4,0,3,5,3,40,369.967
0.4,0,3,5,3,50,369.973
0.4,1,3,5,3,1,314.742
0.4,1,3,5,3,2,314.802
0.4,1,3,5,3,3,314.793
0.4,1,3,5,3,4,314.803
0.4,1,3,5,3,5,314.807
0.4,1,3,5,3,6,314.81
0.4,1,3,5,3,7,314.812
0.4,1,3,5,3,8,314.812
0.4,1,3,5,3,9,314.813
0.4,1,3,5,3,10,314.814
0.4,1,3,5,3,20,314.816
0.4,1,3,5,3,30,314.817
0.4,1,3,5,3,40,314.817
0.4,1,3,5,3,50,314.817
0.4,10,3,5,3,1,218.947
0.4,10,3,5,3,2,218.947
0.4,10,3,5,3,3,218.947
0.4,10,3,5,3,4,218.948
0.4,10,3,5,3,5,218.948
0.4,10,3,5,3,6,218.948
0.4,10,3,5,3,7,218.948
0.4,10,3,5,3,8,218.948
0.4,10,3,5,3,9,218.948
0.4,10,3,5,3,10,218.948
0.4,10,3,5,3,20,218.948
0.4,10,3,5,3,30,218.948
0.4,10,3,5,3,40,218.948
0.4,10,3,5,3,50,218.948
0.4,0,3,10,3,1,187.783
0.4,0,3,10,3,2,186.408
0.4,0,3,10,3,3,186.253
0.4,0,3,10,3,4,186.206
0.4,0,3,10,3,5,186.186
0.4,0,3,10,3,6,186.176
0.4,0,3,10,3,7,186.17
0.4,0,3,10,3,8,186.166
0.4,0,3,10,3,9,186.142
0.4,0,3,10,3,10,186.145
0.4,0,3,10,3,20,186.155
0.4,0,3,10,3,30,186.157
0.4,0,3,10,3,40,186.158
0.4,0,3,10,3,50,186.158
0.4,1,3,10,3,1,150.08
0.4,1,3,10,3,2,150.08
0.4,1,3,10,3,3,150.08
0.4,1,3,10,3,4,150.08
0.4,1,3,10,3,5,150.08
0.4,1,3,10,3,6,150.08
0.4,1,3,10,3,7,150.08
0.4,1,3,10,3,8,150.08
0.4,1,3,10,3,9,150.08
0.4,1,3,10,3,10,150.08
0.4,1,3,10,3,20,150.08
0.4,1,3,10,3,30,150.08
0.4,1,3,10,3,40,150.08
0.4,1,3,10,3,50,150.08
0.4,10,3,10,3,1,123.502
0.4,10,3,10,3,2,123.502
0.4,10,3,10,3,3,123.502
0.4,10,3,10,3,4,123.502
0.4,10,3,10,3,5,123.502
0.4,10,3,10,3,6,123.502
0.4,10,3,10,3,7,123.502
0.4,10,3,10,3,8,123.502
0.4,10,3,10,3,9,123.502
0.4,10,3,10,3,10,123.502
0.4,10,3,10,3,20,123.502
0.4,10,3,10,3,30,123.502
0.4,10,3,10,3,40,123.502
0.4,10,3,10,3,50,123.502
0.4,0,3,0,3,1,381.701
0.4,0,3,0,3,2,382.123
0.4,0,3,0,3,3,382.188
0.4,0,3,0,3,4,382.211
0.4,0,3,0,3,5,382.2
0.4,0,3,0,3,6,382.209
0.4,0,3,0,3,7,382.214
0.4,0,3,0,3,8,382.217
0.4,0,3,0,3,9,382.192
0.4,0,3,0,3,10,382.196
0.4,0,3,0,3,20,382.215
0.4,0,3,0,3,30,382.22
0.4,0,3,0,3,40,382.222
0.4,0,3,0,3,50,382.224
0.4,1,3,0,3,1,371.212
0.4,1,3,0,3,2,371.215
0.4,1,3,0,3,3,371.22
0.4,1,3,0,3,4,371.222
0.4,1,3,0,3,5,371.199
0.4,1,3,0,3,6,371.204
0.4,1,3,0,3,7,371.207
0.4,1,3,0,3,8,371.21
0.4,1,3,0,3,9,371.212
0.4,1,3,0,3,10,371.214
0.4,1,3,0,3,20,371.22
0.4,1,3,0,3,30,371.222
0.4,1,3,0,3,40,371.223
0.4,1,3,0,3,50,371.224
0.4,10,3,0,3,1,295.693
0.4,10,3,0,3,2,295.693
0.4,10,3,0,3,3,295.693
0.4,10,3,0,3,4,295.693
0.4,10,3,0,3,5,295.694
0.4,10,3,0,3,6,295.694
0.4,10,3,0,3,7,295.694
0.4,10,3,0,3,8,295.694
